id	title	startTime	endTime	url	tags	address	name	latitude	longitude
1228	Application Student Startup Trip	2022-12-11T23:00:00Z	2022-12-12T22:59:00Z	https://www.aftleuven.be/student-startup-trip/	Education, International, Career	Online	Online		
1229	Application Student Startup Trip	2022-12-12T23:00:00Z	2022-12-13T22:59:00Z	https://www.aftleuven.be/student-startup-trip/	Education, International, Career	Online	Online		
1230	Application Student Startup Trip	2022-12-13T23:00:00Z	2022-12-14T22:59:00Z	https://www.aftleuven.be/student-startup-trip/	Education, International, Career	Online	Online		
1231	Historia | 90's Party	2022-12-13T19:00:00Z	2022-12-14T03:00:00Z	https://www.facebook.com/events/533136798697784	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.877414428704974	4.707912848887621
1232	Sustainable Christmas Market 	2022-12-14T14:00:00Z	2022-12-14T21:00:00Z	https://fb.me/e/1KXQTXYYM		Martelarenplein Leuven 		50.88106992272437	4.7144413456298695
1233	Ugly Christmas Sweater Party	2022-12-15T19:00:00Z	2022-12-16T04:00:00Z	https://www.facebook.com/events/684588179697309			FAK Letteren		
1234	Kerstmis Eetverkoop	2022-12-14T10:00:00Z	2022-12-14T13:00:00Z	https://www.facebook.com/events/544625320852132?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22home%22%7D%2C%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22search%22%7D]%2C%22ref_notif_type%22%3Anull%7D			MSI		
1235	Historia | Onderwijsvergadering	2022-12-12T17:00:00Z	2022-12-12T19:00:00Z	https://www.facebook.com/events/428634182664542	Education	Erasmusplein 2	MSI 00.08	50.87765136756394	4.707864569125353
1236	Babylon / Space Spaghetti - free pasta pesto	2022-12-20T11:00:00Z	2022-12-20T12:00:00Z	https://fb.me/e/1St5uDKvv	Culinary	Erasmusplein 2, 3000 Leuven	MSI		
1237	Historia | Winter Beach Party	2022-12-20T19:00:00Z	2022-12-21T03:00:00Z	https://www.facebook.com/events/1490174361451187	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.87739750445462	4.707896755633532
1238	VTK Bureau 7	2022-12-21T11:30:00Z	2022-12-21T13:00:00Z		Education		Theokot		
1239	Bring & Share Dinner	2022-12-18T17:30:00Z	2022-12-18T20:30:00Z	https://www.facebook.com/events/566874858821687/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22page%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22page_upcoming_events_card%22%2C%22surface%22%3A%22page%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Culture		Pangaea		
1240	Wina @warmathon	2022-12-23T14:00:00Z	2022-12-23T15:00:00Z	https://www.wina.be/en/evenementen/wina-warmathon/	Sport, Charity	the parking of the stadion OHL (Kardinaal Mercierlaan) - 3000 Leuven			
1241	I'll be bar	2022-12-21T21:00:00Z	2022-12-22T04:00:00Z	https://www.wina.be/en/evenementen/ill-be-bar/	Party	't RC, under Alma 3			
1242	Christmas Dinner	2022-12-22T17:00:00Z	2022-12-22T23:00:00Z	https://www.wina.be/en/evenementen/christmas-dinner/	Party, Culinary	Ortolanenstraat 6, 3010 Kessel-Lo	Don Bosco Community Center, Room A		
1243	Historia | Blokpakkettenverkoop	2022-12-21T11:30:00Z	2022-12-21T13:30:00Z	https://www.facebook.com/events/864497091251371	Culinary	Erasmusplein 2	Fakbar Letteren	50.87751089681435	4.708001361785112
1244	Aftaprès-ski	2022-12-22T20:00:00Z	2022-12-23T04:00:00Z	https://fb.me/e/2v7u46QCN	Party	Tiensestraat 51 3000 Leuven	Recup		
1245	KU Leuven Job Fair	2023-02-28T12:30:00Z	2023-02-28T16:30:00Z	https://www.kuleuven.be/jobfair	Career	Tervuursevest 101, Leuven	Sports hall building de Nayer	50.86704209588919	4.69045166820067
1246	SOS Blok: free koffiekoeken	2023-01-10T09:00:00Z	2023-01-10T10:00:00Z	https://fb.me/e/4mKcLqG3r	Education, International, First-year students	Vlamingenstraat 128, 3000 Leuven	E-bib		
1247	SOS Blok: The Chair	2023-01-13T07:00:00Z	2023-01-13T21:00:00Z	https://www.instagram.com/loko.leuven/	Education, Sport, Quiz, International, First-year students	Leuven			
1248	SOS Blok: BBB workout	2023-01-19T19:00:00Z	2023-01-19T20:00:00Z	https://forms.gle/KaaBfZhQM9xewE2U8	Sport, International, First-year students	Sint-Michielsstraat 2, 3000 Leuven	Mgr. Romerozaal		
1249	SOS Blok: BBB workout	2023-01-26T19:00:00Z	2023-01-26T20:00:00Z	https://forms.gle/j1eTKqk7BEEqEz2H6	Sport, International, First-year students	Sint-Michielsstraat 2, 3000 Leuven	Mgr. Romerozaal		
1250	SOS Blok: free yoga	2023-01-17T08:30:00Z	2023-01-17T09:30:00Z		Sport, International, First-year students	Andreas Vesalius 34, Leuven 3000	Pangaea Lounge		
1251	SOS Blok: free yoga	2023-01-24T08:30:00Z	2023-01-24T09:30:00Z		Sport, International, First-year students	Andreas Vesalius 34, Leuven 3000	Pangaea Lounge		
1252	SOS Blok: free yoga	2023-01-31T08:30:00Z	2023-01-31T09:30:00Z		Sport, International, First-year students	Andreas Vesalius 34, Leuven 3000	Pangaea Lounge		
1253	SOS Blok: free croques	2023-01-16T11:00:00Z	2023-01-16T13:00:00Z	https://fb.me/e/3aSuO3dam	International, Culinary, First-year students	Willem De Croylaan 6	CBA Arenberg bibliotheek		
1254	SOS Blok: camp fire @LOKO	2023-01-20T17:30:00Z	2023-01-20T20:00:00Z	https://fb.me/e/3bV47Tnbn		's-Meiersstraat 5, 3000 Leuven	LOKO		
1256	European BEST Engineering Competition Challenge - Case Study	2023-02-28T09:00:00Z	2023-02-28T20:00:00Z	https://bestleuven.eu/ebec/case-study/ebec-case-study-2022/	Education, Workshop, Career	Kasteelpark Arenberg 10, 3001 Leuven	Thermotechnisch Instituut	50.8611135284645	4.683563755450426
1257	SOS Blok: free waffles	2023-01-24T13:00:00Z	2023-01-24T15:00:00Z	https://fb.me/e/3gbzr1YsO	Education, International, Culinary, First-year students	Agora Library			
1258	SOS Blok: BBB workout	2023-02-02T19:00:00Z	2023-02-02T20:00:00Z	https://fb.me/e/2udfMJDdZ	Sport, International, First-year students	Sint-Michielsstraat 2, 3000 Leuven	Romerozaal		
1259	Build your future fair	2023-03-02T14:30:00Z	2023-03-02T18:30:00Z	https://eycareers.be/events/build-your-future-fair/	Career	De Kleetlaan 2, 1831 Diegem	EY head office		
1261	Job Days Techniek	2023-02-04T07:30:00Z	2023-02-04T15:00:00Z	https://jobs.belgiantrain.be/content/Job-events-en-nieuws/?locale=nl_NL					
1262	Job Days Techniek	2023-02-11T07:30:00Z	2023-02-11T15:00:00Z	https://jobs.belgiantrain.be/content/Job-events-en-nieuws/?locale=nl_NL					
1263	Job Days Techniek	2023-02-18T07:30:00Z	2023-02-18T15:00:00Z	https://jobs.belgiantrain.be/content/Job-events-en-nieuws/?locale=nl_NL					
1264	Pub Crawl	2023-02-07T19:30:00Z	2023-02-07T22:30:00Z	https://www.facebook.com/events/947568199740072/?ref=newsfeed					
1265	Sports Afternoon	2023-02-12T12:30:00Z	2023-02-12T16:00:00Z	https://fb.me/e/44cbhekd8	Sport, International		KU Leuven Sports Center		
1266	Four of a Kind	2023-02-09T20:00:00Z	2023-02-09T22:00:00Z	https://fb.me/e/2kTDlOKY5	International		Pangaea Lounge 		
1267	International Party	2023-02-10T20:00:00Z	2023-02-11T03:00:00Z	https://fb.me/e/3rGcuZJui	Party, International		Waaiberg		
1268	Business Across Borders	2023-02-20T19:00:00Z	2023-02-20T22:00:00Z	https://Opening-BusinessAcrossBorders.eventbrite.be	International, Career	Andreas Vesaliusstraat 11, 3000 Leuven	Aula Vesalius		
1269	Student Stuff Market	2023-02-08T13:00:00Z	2023-02-08T16:00:00Z	https://fb.me/e/6h3O9MyRr	International		Pangaea		
1271	Bloedserieusweek Leuven	2023-03-13T07:00:00Z	2023-03-16T19:00:00Z	https://fb.me/e/7R6IJbDmv	Charity, First-year students		Leuven (See event description)		
1272	Get a Taste of Engage @Agora	2023-03-01T14:30:00Z	2023-03-01T17:30:00Z	https://fb.me/e/44f3iHaiG	Education, Charity	Edward Van Evenstraat 4	Agora Learning Centre		
1273	Get a Taste of Engage @PDS	2023-03-08T10:30:00Z	2023-03-08T13:30:00Z	https://fb.me/e/3R9toLKzF	Education, Charity	Charles Deberiotstraat 24	Pieter De Somer Aula		
1274	Get a Taste of Engage @Alma3	2023-03-22T11:30:00Z	2023-03-22T14:30:00Z	https://fb.me/e/2Imt60lgE	Education, Charity	Studentenwijk Arenberg 1	Alma 3		
1275	City Game Orientation Days 2023	2023-02-11T19:30:00Z	2023-02-11T21:30:00Z	https://www.facebook.com/events/1587233338462198/?ref=newsfeed					
1276	Zou je me doen cantus	2023-02-14T19:30:00Z	2023-02-14T21:30:00Z	https://vtk.be/calendar	Cantus		Waaiberg	50.8698046659075	4.695558594165026
1277	Bloedserieusquiz	2023-03-06T19:30:00Z	2023-03-06T22:00:00Z	https://fb.me/e/2mbnimfEe	Charity, Quiz	Steengroevenlaan 3	Alma 3		
1278	Engagement zkt student	2023-02-21T14:00:00Z	2023-02-21T16:00:00Z	https://fb.me/e/2H7aR4EHy	Education, Culture, Sport, Charity, International, First-year students	Agora Leercentrum			
1279	QUIZzical 4	2023-03-09T18:00:00Z	2023-03-09T22:00:00Z	https://fb.me/e/2liHQt2vF	Quiz	Charles Deberiotstraat 24, 3000 Leuven, België	Aula Pieter De Somer	50.87615863263957	4.703047321734606
1280	Historia | Love Is In The Air Party	2023-02-14T19:00:00Z	2023-02-15T02:00:00Z	https://www.facebook.com/events/715098476992622	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.877400889305214	4.707918213305651
1281	Historia | Bierpongtoernooi	2023-02-16T12:00:00Z	2023-02-16T14:00:00Z	https://www.facebook.com/events/569399481737933	Sport	Blijde Inkomststraat 11	Fakbar Letteren	50.87739411960386	4.707896755633532
1282	Historia | Vergadering Eerstejaarsfeestje	2023-02-16T19:00:00Z	2023-02-16T21:00:00Z	https://www.facebook.com/events/887235985826316	First-year students	Blijde Inkomststraat 11	Historia Perma	50.87740765900558	4.707918213305651
1283	Het Landjuweel 2023	2023-03-02T18:30:00Z	2023-03-02T22:00:00Z	https://fb.me/e/66fG0Nm9R	Culture, Lecture	Andreas Vesaliusstraat 11, 3000 Leuven	Vesaliusaula		
1284	Babylon - pancakes sale	2023-02-14T10:00:00Z	2023-02-14T13:00:00Z	https://fb.me/e/3lrRAzpjh	Culinary	Erasmusplein 2, 3000 Leuven	MSI		
1285	Moulin Rouge Party	2023-02-16T19:00:00Z	2023-02-17T03:00:00Z	https://fb.me/e/3aNxenvh4	Party, International, First-year students	Blijde Inkomststraat 11, 3000 Leuven	Fakbar Letteren		
1286	Get a Taste of Engage @GroupT	2023-03-13T11:30:00Z	2023-03-13T14:30:00Z	https://fb.me/e/2j80Esb80	Education, Charity	Andreas Vesaliusstraat 13	Blauwe Steen, Campus Group T		
1287	Holy Hack	2023-03-10T17:30:00Z	2023-03-11T21:00:00Z	https://www.facebook.com/events/1285294795662023/?ref=newsfeed	Education, International, Workshop, Lecture, Career	Kardinaal Mercierlaan 46, 3001 Leuven	OHL Stadion	50.86631079995037	4.69444279521483
1288	Join AIESEC in Leuven - Recruitment event	2023-02-22T18:00:00Z	2023-02-22T21:00:00Z	https://www.eventbrite.be/e/recruitment-event-join-aiesec-in-leuven-tickets-535952206477	Culture, International	Edward van Evenstraat 4, 3000 Leuven	Hall Courvreur, AGORA Learning Center		
1289	Massaverkoop	2023-02-13T08:00:00Z	2023-02-13T17:00:00Z	https://fb.me/e/2vs37ln5r	Education	Parkstraat 45, 3000 Leuven	Faculteit Sociale Wetenschappen KU Leuven		
1290	Groot Kopstukkendebat	2023-02-15T18:00:00Z	2023-02-15T21:00:00Z	https://fb.me/e/46VLL7xMz	Education	Charles Deberiotstraat 24, 3000 Leuven 	Aula Pieter De Somer		
1291	Deadline inzendingen Interuniversitaire Literaire Prijs	2023-04-10T21:58:00Z	2023-04-10T21:59:00Z	https://fb.me/e/43C62x2pb					
1292	Carnaval Trip - Aalst	2023-02-19T12:45:00Z	2023-02-19T23:00:00Z	https://www.facebook.com/events/1571538530018452/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22unknown%22%2C%22surface%22%3A%22user_timeline%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22events_admin_tool%22%2C%22surface%22%3A%22events_comet_admin_tool%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D					
1293	Love Letters TD	2023-02-15T20:00:00Z	2023-02-16T04:00:00Z	https://fb.me/e/3xIYOMDoo	Party, International, First-year students	Muntstraat 5 3000 Leuven	Musicafe Leuven	50.8783080203915	4.701920793948351
1294	Emergent Semester Kickoff 	2023-02-28T19:00:00Z	2023-02-28T22:00:00Z	https://www.eventbrite.be/e/second-semester-kickoff-event-tickets-547538451247	Education, International, Lecture	Andreas Vesaliusstraat 13, 3000 Leuven	Group T	50.87482833197263	4.707703636584459
1295	Workshop 5G	2023-02-21T19:00:00Z	2023-02-21T21:30:00Z	https://www.facebook.com/events/1681473135602858?ref=newsfeed	Education, International, Workshop, Career	Naamsestraat 61, 3000 Leuven	College van Premonstreit	50.875579804191666	4.700354383883654
1296	Boekvoorstelling 'Wie Wij Waren' met Herman Van Rompuy en Rik Van Cauwelaert	2023-03-07T19:30:00Z	2023-03-07T21:00:00Z	https://www.facebook.com/events/514935194079924?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22edit_dialog%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22edit_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Lecture		Aula Zeger Van Hee DV1 91.56		
1297	 Info Event by 180DC Leuven	2023-02-22T19:30:00Z	2023-02-22T22:00:00Z	https://fb.me/e/2Etcgyo0D	Education, International, Career	Parkstraat 51, 3000 Leuven	Aula Max Weber		
1298	Pyjamabar	2023-02-22T21:00:00Z	2023-02-23T04:00:00Z	https://www.facebook.com/events/5809067872516334	Education, Party		't RC, onder Alma 3	50.867654885966815	4.6853769287444935
1299	Babylon op Het Landjuweel	2023-03-02T18:30:00Z	2023-03-02T22:00:00Z	https://fb.me/e/2EjT5pqxM	Culture, Lecture, First-year students	Andreas Vesaliusstraat 11 3000 Leuven	Aula Vesalius		
1300	BR Launch 3: Viva España! 	2023-02-21T18:00:00Z	2023-02-21T22:00:00Z	https://fb.me/e/2zi7VXmX6	Education, Career	Celestijnenlaan 200H, 3001 Heverlee 	Quadrivium 		
1301	LBK Jobfair 2023 	2023-03-21T10:00:00Z	2023-03-21T16:00:00Z	https://fb.me/e/7610Y8na7	Education, Lecture, Career	Philipssite 6, 3001 Leuven	Sportoase Leuven		
1302	Kelderverkoop	2023-02-24T13:00:00Z	2023-02-24T14:30:00Z	https://www.facebook.com/events/876639036726538?ref=newsfeed	Education	Studentenwijk Arenberg 4/0	Winaliving	50.86883643083505	4.686841414866625
1303	Babylon - eerstejaarspicknick 2.0	2023-02-22T12:00:00Z	2023-02-22T14:00:00Z	https://fb.me/e/3hBzTATCd	Culinary, First-year students	Blijde Inkomststraat 11, 3000 Leuven	Fakbar Letteren (praatkamer)	50.87731965282404	4.707864569125353
1304	Onderwijsbureau 4	2023-02-23T17:30:00Z	2023-02-23T19:30:00Z	https://fb.me/e/3neMNfJhN	Education		MSI 01.20		
1305	Schachtenconvent	2023-02-28T18:30:00Z	2023-02-28T20:30:00Z	https://www.wina.be/nl/evenementen/2023-schachtenconvent/	Cantus, Education, First-year students	Campus Arenberg 200S	00.03		
1307	EJW Schaatsen	2023-03-01T18:00:00Z	2023-03-01T20:00:00Z	https://www.wina.be/nl/evenementen/2023-ejw-schaatsen/	Sport, First-year students	Winagang, Studentenwijk Arenberg 4/0			
1308	Galabar	2023-03-01T20:00:00Z	2023-03-01T22:00:00Z	https://www.wina.be/nl/evenementen/2023-galabar/	Party	't RC, under Alma 3			
1312	Foodstand 	2023-02-28T10:00:00Z	2023-02-28T15:00:00Z	https://www.wina.be/nl/evenementen/2023-internationale-eetstand/	Culinary	Campus Arenberg III	outside of the Quadrivium building		
1313	Career Brunch II	2023-02-23T10:00:00Z	2023-02-23T15:00:00Z	https://ekonomika.be/matching-event/career-brunch-ii-2/	Career	Philipssite 6, 3000 Leuven	Sportoase	50.868044223543926	4.712166832385241
1314	Business IT Fair	2023-03-08T10:00:00Z	2023-03-08T14:00:00Z	https://ekonomika.be/matching-event/business-it-fair-2/	Career	Philipssite 6, 3000 Leuven	Sportoase	50.86861298911604	4.712381409106432
1315	Masterclass Roborana 'AI in practice: Automate your business'	2023-03-01T19:00:00Z	2023-03-01T21:00:00Z	https://fb.me/e/3wQfRQ4re	Education, International, Workshop, Career	Gaston Geenslaan 11/B4, 3000 Leuven	Cronos Leuven	50.865173205688166	4.66723446696776
1317	Danslessen VTK x LBK SALSA	2023-03-02T19:00:00Z	2023-03-02T20:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1318	Danslessen VTK x LBK SALSA	2023-03-09T19:00:00Z	2023-03-09T20:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1319	Danslessen VTK x LBK SALSA	2023-03-16T19:00:00Z	2023-03-16T20:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1320	Danslessen VTK x LBK SALSA	2023-03-22T19:00:00Z	2023-03-22T20:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1321	Danslessen VTK x LBK SALSA	2023-03-30T18:00:00Z	2023-03-30T19:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1323	Danslessen VTK x LBK DISCOWING	2023-03-03T20:00:00Z	2023-03-03T21:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1324	Danslessen VTK x LBK DISCOWING	2023-03-10T20:00:00Z	2023-03-10T21:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1325	Danslessen VTK x LBK DISCOWING	2023-03-17T20:00:00Z	2023-03-17T21:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1326	Danslessen VTK x LBK DISCOWING	2023-03-24T20:00:00Z	2023-03-24T21:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1327	Danslessen VTK x LBK DISCOWING	2023-03-31T19:00:00Z	2023-03-31T20:00:00Z	https://on.vtk.be/danslessen_2de_semester	Sport		Danszaal Flos Campi UCLL		
1328	Cantusweek VTK 2023	2023-02-19T18:00:00Z	2023-02-23T21:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1329	Cantusweek VTK 2023	2023-02-19T18:00:00Z	2023-02-19T20:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1330	Cantusweek VTK 2023	2023-02-20T19:00:00Z	2023-02-20T21:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1331	Cantusweek VTK 2023	2023-02-21T08:00:00Z	2023-02-21T10:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1332	Cantusweek VTK 2023	2023-02-21T19:00:00Z	2023-02-21T21:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1333	Cantusweek VTK 2023	2023-02-22T19:00:00Z	2023-02-22T21:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1334	Cantusweek VTK 2023	2023-02-23T19:00:00Z	2023-02-23T21:00:00Z	https://UITVERKOCHT	Cantus		ZIE DETAIL	50.87121297192967	4.693584488330065
1335	SVDM: ijshockey	2023-03-02T22:45:00Z	2023-03-03T00:45:00Z	https://on.vtk.be/ijshockey	Sport		IJsbaan Leuven	50.85368736608219	4.714055107531725
1336	Quesedillas	2023-02-22T11:30:00Z	2023-02-22T13:00:00Z		Culinary		TTI	50.8611643189368	4.683628128466784
1337	Citytrip Namur and Dinant	2023-03-04T09:55:00Z	2023-03-04T11:55:00Z		International		Saturday morning in Leuven Station		
1338	vTkUdKwIz	2023-02-28T18:00:00Z	2023-02-28T20:00:00Z	https://on.vtk.be/vtkudkwiz	Culture		Station Leuven	50.88778445336367	4.713325546679674
1339	Sector Night Construction and Architectural Engineering	2023-02-23T17:30:00Z	2023-02-23T19:30:00Z	https://vtk.be/en/form/index/11313/	Career		Sportoase	50.86782754911971	4.693970726428209
1340	Panelgesprek: Women in STEM	2023-02-20T19:00:00Z	2023-02-20T21:00:00Z	https://vtk.be/nl/calendar/	Education, Lecture			50.86292502110835	4.6759891971923695
1341	Galabal PPW 2023	2023-03-24T21:00:00Z	2023-03-25T03:00:00Z	https://fb.me/e/2vpw7ZeLI	Party	Demervallei 14, Aarschot, Belgium	Stadsfeestzaal Aarschot		
1342	LUSTRUMWEEK: Sportcantus	2023-02-20T19:00:00Z	2023-02-20T21:00:00Z	https://fb.me/e/fXUJ0GUeI	Cantus	Brusselsestraat 246, 3000 Leuven	Doc's Bar		
1343	LUSTRUMWEEK: Bierolympics	2023-02-21T19:00:00Z	2023-02-21T20:00:00Z	https://fb.me/e/2kgPDActu	Culture	Brusselsestraat 246, Leuven	Doc's Bar		
1344	LUSTRUMWEEK: Biertasting	2023-02-21T20:00:00Z	2023-02-21T22:00:00Z	https://fb.me/e/40qELAm6L	Party	Brusselsestraat 246, Leuven	Doc's Bar		
1345	LUSTRUMWEEK: Mannen- & vrouwencantus	2023-02-22T19:00:00Z	2023-02-22T21:00:00Z	https://fb.me/e/31EW7CDCm	Cantus	Brusselsestraat 246, Leuven	Doc's Bar		
1346	LUSTRUMWEEK: Euro TD	2023-02-23T21:00:00Z	2023-02-24T03:00:00Z	https://fb.me/e/3gvrwJ3xC	Party	Brusselsestraat 246, Leuven	Doc's Bar		
1347	LUSTRUMWEEK: Vrienden- & familiecantus	2023-02-24T19:00:00Z	2023-02-24T21:00:00Z	https://fb.me/e/6f4NbKPUg	Cantus	Brusselsestraat 246, Leuven	Doc's Bar		
1348	Symposium ‘De Arts van Morgen’: Geneeskunde op maat	2023-02-24T14:00:00Z	2023-02-24T21:00:00Z	https://fb.me/e/3TkPaJaP6	Lecture	Campus Gasthuisberg, Herestraat 49			
1349	Wine and Cheese	2023-03-01T18:30:00Z	2023-03-01T22:59:00Z	https://www.facebook.com/events/1423408745096358	Culture, Culinary		Theokot		
1350	PUMathematics Olympiad	2023-02-27T17:30:00Z	2023-02-27T20:30:00Z	https://www.wina.be/en/evenementen/puma-olympiad/					
1351	Build the Future of Railways with us!	2023-03-31T11:00:00Z	2023-03-31T19:00:00Z	https://www.flexmail.eu/f-b16cb20c66f63d72	Workshop, Career	Pr. Elisabethplein 5, 1030 Schaarbeek	Trainworld (Schaerbeek station)	50.877983079942716	4.379723118243395
1352	VTK Jobfair 2023	2023-03-09T09:00:00Z	2023-03-09T17:00:00Z	https://vtk.be/en/career/event/subscribe/22/	Career	Brabantlaan 1 3001 Leuven	Brabanthal Leuven	50.855502533663454	4.728989647326647
1353	VTKuisine: Gnocchi	2023-03-01T11:30:00Z	2023-03-01T13:00:00Z	https://www.facebook.com/events/745844220222884?ref=newsfeed	Culinary		TTI		
1354	Finance Fair	2023-03-15T09:00:00Z	2023-03-15T11:30:00Z	https://ekonomika.be/matching-event/finance-fair-2/	Career	Naamestraat 22, 3000 Leuven	Jubileumzaal	50.87775968206968	4.700504587588488
1355	Supply Chain Fair	2023-03-15T14:00:00Z	2023-03-15T16:00:00Z	https://ekonomika.be/matching-event/supply-chain-fair-2/	Career	Naamsestraat 22, 3000 Leuven	Jubileumzaal	50.87790861410403	4.700536774096666
1356	Babylon - Brainstormsessie eerstejaarsfeestje	2023-03-01T18:30:00Z	2023-03-01T20:00:00Z	https://fb.me/e/2tr2WYFwM	Party, Workshop, First-year students	Erasmusplein 2, 3000 Leuven	MSI	50.87775291242044	4.708089874682604
1357	Historia | Infosessie Praesidium	2023-02-20T17:00:00Z	2023-02-20T19:00:00Z	https://www.facebook.com/events/1113060906757222	Workshop	Erasmusplein 2	MSI 03.12	50.877664906890985	4.707810924945055
1358	Openingsreceptie Prom Edition | Historia Feestweek	2023-02-26T20:00:00Z	2023-02-26T22:00:00Z	https://www.facebook.com/events/532861115600729	Party	Blijde Inkomststraat 11	Historia Perma	50.87728918910712	4.708089874682604
1359	Gala of the Faculty of Arts 2023	2023-03-10T20:00:00Z	2023-03-11T03:00:00Z	https://fb.me/e/2gkwbx3DA	Party, International, First-year students	Milestraat 49, Haasrode	De Séparé		
1360	Jeneverhonkbal | Historia Feestweek	2023-03-01T14:00:00Z	2023-03-01T16:00:00Z	https://www.facebook.com/events/524908596420905/	Sport	Raoul Claesstraat	De Bruul Park		
1361	Panel Electric Vehicles 	2023-03-09T19:00:00Z	2023-03-09T21:00:00Z	https://fb.me/e/3gYF9KSun			Hogenheuvelcollege Leuven (HOGC), 02.28		
1362	Impact Job Fair	2023-03-15T12:00:00Z	2023-03-15T16:00:00Z	https://fb.me/e/3hd1DpYKy	Career	Andreas Vesaliusstraat 13	Groep T	50.87490788028106	4.707537339625536
1363	Carnavalfa proffentap	2023-02-27T20:00:00Z	2023-02-28T03:00:00Z	https://fb.me/e/2j1uzyTcF	Party	Blijde Inkomststraat 11, 3000 Leuven	Fakbar Letteren		
1364	Sticker sale Landjuweel	2023-02-28T09:06:00Z	2023-03-01T14:00:00Z	https://fb.me/e/3fjcxCri0	Culture	Erasmusplein 2, 3000 Leuven	MSI		
1365	Sticker sale Landjuweel	2023-02-28T09:06:00Z	2023-02-28T14:00:00Z	https://fb.me/e/3fjcxCri0	Culture	Erasmusplein 2, 3000 Leuven	MSI		
1366	Sticker sale Landjuweel	2023-03-01T09:00:00Z	2023-03-01T14:00:00Z	https://fb.me/e/3fjcxCri0	Culture	Erasmusplein 2, 3000 Leuven	MSI		
1367	Catch your match TD	2023-03-02T21:00:00Z	2023-03-03T04:00:00Z	https://www.facebook.com/events/563377992506706	Party	Kiekenstraat 6 	Rumba		
1368	Galabal Farmaceutica	2023-03-31T17:00:00Z	2023-04-01T02:00:00Z	https://www.facebook.com/events/1114961209183666	Party	Sluisstraat 79, 3000 Leuven	De Hoorn		
1369	Pyjamafak	2023-02-23T21:00:00Z	2023-02-24T02:00:00Z	https://www.facebook.com/events/735395228182154		Kiekenstraat 6 Leuven	Popclub		
1370	Americantus | Historia Feestweek	2023-02-27T19:00:00Z	2023-02-27T22:59:00Z	https://www.facebook.com/events/3335210666742679	Cantus	Tiensestraat 51	Recup	50.87727903453039	4.704806850848375
1371	Historia | Onderwijsvergadering en -hearing	2023-02-28T17:00:00Z	2023-02-28T19:00:00Z	https://www.facebook.com/events/1025585935478639/	Education	Erasmusplein 2	MSI 00.08	50.877627673732256	4.707832382617174
